UMAP1,UMAP2
11.799177,3.6669817
11.109217,3.9601514
9.365869,0.38098446
11.888757,1.9524256
7.4389167,3.879712
11.36998,3.9802976
11.916863,2.5416732
9.308478,1.1085279
7.22539,6.1520653
8.208839,7.6448817
8.002295,2.2304614
11.945154,3.9008183
6.8442626,2.0240493
6.281609,5.90882
8.882674,7.955347
9.091089,2.6370661
6.151872,6.1766586
8.7773695,3.2892625
11.102325,4.9122367
9.979643,1.3892459
5.879497,3.3922791
10.471306,3.5004866
7.6036615,5.9867806
5.920038,2.3640673
4.417297,2.540223
10.820687,3.165346
7.9968004,2.1026955
8.874233,7.950483
9.560633,2.6753232
7.62873,1.6579585
5.0848546,3.1117628
9.7164545,7.505947
7.82597,7.895249
8.7207365,2.8902903
8.500848,1.2633805
6.4235826,5.3122196
6.819834,1.0363064
8.113329,2.8636363
10.964103,3.4838266
6.945244,6.298582
6.838935,1.2679961
10.92181,4.655834
8.890257,6.126629
8.961073,2.676412
10.22097,4.3800893
6.112014,5.6042604
4.331394,2.3002095
7.9571724,0.72965413
11.601174,3.615911
6.9373055,1.6259292
8.542197,5.89584
8.24219,5.5366435
8.116626,6.484039
7.8705506,2.2580726
9.586116,1.379325
4.0752983,2.399812
8.826999,3.4245255
8.361413,2.7475865
8.418987,7.228432
7.5249686,1.1247218
12.173956,4.811047
6.5794516,5.756665
8.378042,6.4436307
10.87888,3.5835412
11.950225,4.7419076
7.9505405,6.3570538
8.538445,6.1208897
8.051159,0.76566136
12.271338,2.7425253
9.608114,3.2162843
9.16895,1.0699664
8.88372,3.3640485
12.273773,2.0220003
9.798647,2.6223636
8.543466,8.075035
8.801192,7.783306
6.531405,4.6134744
12.648074,5.065059
7.977051,3.252319
10.305682,1.5367725
6.2246027,2.9963365
9.207331,7.1812887
9.751357,6.02031
11.789078,4.399562
8.478929,5.8324404
12.5533495,2.8796668
8.4267235,7.236551
6.2550435,6.407114
7.8956914,3.9749007
9.686304,6.7144094
7.363876,2.8134441
9.189147,2.4218345
11.285574,2.8013833
11.620837,4.584261
8.598341,7.369032
8.017697,3.1629376
8.338745,7.260016
6.156515,6.1742764
8.286806,4.925061
4.7988853,2.5769954
9.836557,6.4250994
9.785232,0.8527725
6.233849,5.1458592
8.327997,4.4833617
9.292846,0.75787145
9.9802265,3.105458
4.5106673,3.1591833
8.002478,7.4851465
8.633419,7.3958197
11.984263,3.6687372
6.296005,6.1217747
4.9380403,3.0469563
8.07196,3.312605
8.765073,5.2665195
9.52908,0.91006416
12.095315,2.0406086
11.614782,3.268217
8.498224,6.142582
11.925858,2.742148
7.658471,3.508455
9.978269,4.760722
12.612024,4.6299787
8.048954,7.0531435
8.593217,6.912595
6.588745,4.885122
8.18115,4.441334
11.687872,2.1344566
11.625912,3.6769743
11.663408,3.320601
9.802354,6.6389503
7.491193,6.354624
12.684283,2.74286
7.752632,7.7347584
11.865382,4.381814
4.991846,3.0234196
7.8112016,4.168894
9.517836,1.2634846
11.719093,3.3583708
10.667369,6.2605443
6.043229,4.915684
4.9643993,2.4446313
7.4606543,6.2335134
6.689977,2.3061032
8.455588,0.06324517
12.734965,4.6425757
6.7651167,5.635298
6.8954387,5.7761993
12.754175,5.1811976
5.1775765,2.600285
7.751617,0.5907272
10.194001,1.6947912
8.173478,7.7527194
10.123316,1.905837
7.4101186,5.3535748
7.3895063,6.887297
4.934414,2.4248776
7.637082,6.5365353
9.964119,6.7890964
11.814879,4.656527
7.9766245,4.665703
8.292014,7.01555
4.513482,2.629326
7.9795647,5.836378
7.1372957,1.4908891
8.448975,7.661086
7.8671145,1.41366
8.984111,7.219813
8.81726,1.5896307
10.425601,1.3905973
12.831696,3.2371817
7.5765314,6.037047
8.155499,7.863153
9.689164,3.4486287
9.272794,0.43271852
7.9356327,5.879636
10.684715,4.856934
8.796392,6.2053995
12.47889,4.9007926
8.548345,1.1388934
6.6263576,5.8308816
7.861082,6.9316897
11.039213,3.5340972
9.4037695,4.5587025
8.675435,1.2996815
4.0561304,2.350969
12.249503,1.9943584
11.991815,3.7514608
8.079064,3.0528896
8.794227,8.262588
8.740189,2.6692338
8.118369,0.6796884
11.780079,4.8057466
9.044438,0.56904024
7.9552927,1.8783201
10.703502,3.1984484
12.294893,2.0601375
6.5503626,5.732772
7.7488704,1.2268114
12.526867,3.0666468
10.849893,5.021966
10.239881,4.287021
6.7344446,6.108732
10.925203,2.768574
6.150077,2.7745295
8.171926,7.3653016
8.340133,8.240902
7.4227343,2.9692013
8.643082,6.9718814
10.916277,4.8429236
8.803322,1.1891136
9.853021,4.2016144
9.538101,7.025512
5.925113,3.057436
6.777315,3.9543936
6.715171,5.1571555
5.051277,2.2961755
9.593845,2.6514103
6.281768,2.532946
11.3791065,1.8858203
9.937819,2.949188
5.747243,2.2869227
12.721322,2.850039
12.003227,4.793445
9.344234,1.7126999
6.321658,2.921451
8.192447,1.4133118
8.421837,0.8142184
12.246263,3.6511054
7.3854265,1.6841813
9.698705,0.76675487
6.086705,1.8331518
9.07776,1.7315557
8.41535,0.9110654
8.327351,4.8427463
8.234122,5.6083236
8.430519,1.1012578
6.984395,5.418953
4.5012,2.3131893
8.469077,5.062491
8.988119,7.0424743
9.829194,7.2272778
9.368406,2.2709718
8.605199,0.2774164
12.159847,2.7058947
8.5033455,0.3340665
8.661525,0.18035436
8.392523,7.522672
8.20632,4.8267407
9.592526,0.67530394
8.369676,6.632181
10.275183,2.3896015
8.115612,4.1258535
7.9041476,6.869028
9.290372,0.2574378
8.875459,0.3184711
7.4471917,4.369749
6.589697,5.0598435
8.652066,0.18161237
9.182194,5.3024373
8.078499,3.8217812
11.281865,3.5058248
8.896223,6.998555
8.826317,3.4462428
4.3888717,2.163558
10.193311,4.386425
8.518533,0.159708
9.112999,7.6400657
7.8817487,3.4690967
8.3549795,7.153887
6.797599,1.4154519
9.1686945,2.9630055
8.143082,4.591205
8.107098,0.1732334
12.197758,3.9357688
9.298336,3.2332506
8.148011,2.6525764
12.934792,5.3174624
7.04864,2.010503
8.841656,6.856302
7.9237976,4.184667
5.703572,3.2025805
8.087145,0.13018033
9.992494,1.8459203
9.577938,1.0694535
11.6397,3.0102115
8.085736,2.4823494
9.776699,3.4924288
7.893016,6.6739798
5.780078,2.3870764
8.969503,6.8876367
12.646363,5.0802803
5.987973,4.7430687
9.047406,3.4515786
8.8713045,6.3054314
12.135358,2.1027079
8.473876,0.9660497
6.051172,2.3500102
7.595588,2.1528845
8.808126,3.4726756
6.9184237,0.34187797
7.4705696,6.605862
9.682073,4.670421
12.46124,3.034235
9.694595,3.3275535
7.8349566,1.6659907
8.089141,1.7685527
4.8392186,2.652882
8.442864,7.904136
5.2704973,2.6603062
11.43913,2.6622717
8.686819,5.8716035
5.853553,5.9672413
6.158241,2.9178345
6.7843394,1.6705168
8.860689,1.3553374
6.999954,1.3792223
10.96134,2.5993316
8.879767,7.1299586
9.313928,0.5405307
11.28038,1.9363345
8.595162,3.2751884
8.585701,6.7052135
6.6262493,6.6704683
8.757033,4.9458566
8.103166,3.804358
4.485962,2.8001087
6.5960665,4.9572887
7.162303,5.4381003
7.277775,5.5376863
6.737587,4.8611965
9.803684,2.1886027
4.5029883,2.9527042
8.444929,6.89971
5.8497815,6.036544
7.9593577,5.414797
8.893844,8.255163
9.490156,3.18803
9.314101,5.563488
9.348924,0.6993758
8.372142,5.3141513
7.495064,1.2230618
7.1449013,3.3954291
8.8582735,7.1950417
8.26903,1.9581168
6.6418347,3.1684237
7.013821,5.3845563
6.598855,0.5151478
10.740193,4.6101885
6.584473,4.878839
7.585543,6.4608045
10.498277,1.6059858
11.389825,4.172097
6.351316,1.8892717
11.987651,2.4303539
9.257061,0.88938594
7.5427885,4.72649
6.9590893,5.810285
8.726769,6.6664133
11.028553,3.7657437
9.856452,4.64378
9.198587,0.3567525
8.0405855,0.47571388
7.7145095,0.4835818
6.7096596,5.3575997
10.2523575,7.154726
8.535958,5.663071
11.847511,3.6023684
8.266071,0.7812269
10.573435,4.8496428
7.875955,3.8597157
6.709525,3.8233986
5.409132,3.2591999
6.5667768,5.946009
9.6257305,0.99727356
10.068738,7.2933917
8.936446,3.379783
8.24373,6.6053367
8.117555,1.0654813
5.7744713,2.6715925
10.9911585,2.8971362
7.686614,1.6662967
4.5424895,2.9696894
6.6071115,5.96165
9.051186,7.45043
9.095174,0.66138035
7.6867204,6.9108872
12.139247,3.890145
9.686473,2.79772
12.117662,3.8340619
7.536582,5.9952126
11.812379,2.7363849
8.01343,0.51770383
7.986773,4.1652303
6.926408,6.2641473
8.858078,8.0853615
9.788948,5.120929
11.305258,4.205629
11.657393,2.539539
8.534684,2.0960636
6.353368,4.4804764
13.073325,3.5300925
9.008849,1.3591722
6.81799,6.3470955
8.196218,7.00805
8.04154,3.0435898
9.006774,2.7215083
10.04364,1.1164702
9.058675,1.2675664
6.9453998,5.876302
6.6747346,1.7434194
8.969509,2.094505
6.320777,6.3958945
8.341168,7.326243
4.43213,2.9810543
8.7345705,0.94908094
7.8457355,6.2103043
6.8264484,3.0545533
9.131296,3.1315818
4.5637484,3.0210655
8.166829,7.67427
8.181632,1.4731392
11.563553,4.158165
8.814079,5.8158946
12.794424,3.4266994
12.947761,2.9571702
13.050077,3.1410215
8.586021,7.020294
5.2854705,3.034587
8.645148,7.275836
12.210688,2.65755
6.354683,5.1965613
10.943542,1.7460164
9.032155,6.939032
6.526148,5.120303
7.2672095,5.19061
6.561891,6.3579984
7.09868,5.522718
8.687395,3.0536153
8.984249,1.7008379
10.717181,1.3878145
6.5553164,1.5193311
9.134008,4.49368
9.615732,4.639332
12.600956,4.7407193
6.0556035,2.934414
5.715199,1.9650952
8.927175,7.1533313
8.239501,6.648902
11.2536335,3.1181076
7.74804,5.555772
8.12431,4.228111
8.352588,6.284085
6.368144,5.724255
8.074153,8.230351
8.454884,1.1784679
9.522562,4.148383
10.508883,2.075591
9.928559,1.1370851
4.3681765,3.2130282
7.9055514,0.2783207
9.190204,0.7289716
7.7844367,3.100991
11.431755,3.7311409
10.592711,3.411159
9.219301,5.991288
8.704273,3.5887184
11.787799,1.9117187
7.8867936,1.7199149
7.2158136,6.6513023
8.248229,0.15233491
9.326013,1.2263386
9.440113,3.1545804
9.38067,0.81284255
7.644048,6.5140486
9.909696,3.7960966
10.500314,3.244194
6.922381,3.9480207
8.537593,4.983072
4.603001,2.7347963
8.245051,7.709
9.512061,6.4036055
6.915028,3.3966532
10.350772,3.0183587
10.362945,4.6118994
9.338382,1.9804333
9.729716,3.884824
8.688246,7.687222
8.802284,7.923582
11.2865,3.1609886
7.5484734,2.6554897
12.799706,5.2061305
9.255473,5.8111553
8.231555,3.2826166
4.3455653,2.8930912
11.467723,3.7168188
6.592603,6.02379
10.073388,5.437136
7.797788,2.2032893
12.165865,1.9929445
4.389059,2.9657073
8.473449,7.789495
11.467433,3.476377
9.817751,7.3223615
8.985489,2.3618476
11.724746,2.6255207
8.83178,3.6828253
11.67305,3.437786
8.231138,7.7185197
7.7737446,8.019473
11.486545,3.6806877
8.622374,2.9595594
11.616219,4.868164
6.948595,3.1503692
6.272196,1.6348907
8.32321,7.4373255
6.4574323,1.6747854
11.680524,2.560048
8.547039,3.1041424
6.65475,5.1499624
7.9657702,1.9058387
12.032966,4.915059
9.953457,2.592619
8.035737,3.257918
9.249693,4.3305297
10.226364,3.0147011
6.783138,7.078718
7.5975566,7.0713387
11.683006,4.3824525
12.6711445,4.6125417
4.3410215,2.438851
7.3542337,6.4761767
8.439247,3.0587878
8.472492,1.485081
8.596058,6.0974755
8.38349,7.5139685
6.7480865,5.1490045
8.692558,2.0416052
5.08199,2.570062
6.1167903,2.160352
9.72527,3.300665
11.580789,1.824061
11.74966,4.8806067
12.17511,3.4356487
4.398785,3.213156
7.8401875,2.5680668
8.710174,6.783709
7.683718,2.3783464
4.3386765,2.7333803
8.5634985,0.062370263
10.652203,1.3411491
8.82057,7.5629735
12.033035,2.2834537
6.614521,6.0174875
9.071148,6.667344
7.639518,4.5160537
8.6486,4.2280717
8.178476,7.1307964
13.228526,3.1394863
7.789398,6.293017
8.536749,6.959225
7.603044,4.5529532
12.964654,3.199337
8.452213,4.904097
11.023706,4.6206536
7.0242887,3.7541835
8.968813,4.58653
6.422887,6.047793
10.658981,1.7882643
12.260355,4.763481
11.886731,3.2239676
6.680842,1.4734797
9.480246,3.1031272
8.513147,1.863138
9.656975,1.0414518
5.1379147,2.6775177
11.98623,2.3032804
8.3501425,1.2412448
10.407866,4.741901
6.18015,2.4541926
9.986754,2.55638
6.4185877,2.154715
8.034342,1.4492556
6.2037506,5.1461377
9.363335,5.061179
4.476221,2.6332421
8.713948,2.043716
6.2400427,2.6168115
8.823595,8.0527115
9.517643,1.3808782
6.1397495,2.2728846
5.45562,3.6013088
4.571521,2.7348418
12.855212,2.6383195
8.714958,2.2317286
6.9906273,1.7933398
8.051147,2.9962907
8.200848,5.880786
6.606513,2.7535102
4.831645,2.240658
9.718044,4.918114
8.898178,6.1669326
5.713008,1.9755865
11.117204,3.7511737
8.356349,8.106633
7.11266,1.253925
6.368536,2.8094254
9.298774,3.306894
9.627017,3.0163126
10.126744,2.532932
9.431708,5.5218496
9.204695,3.5096128
8.610485,3.4075565
6.2998834,5.279986
6.3769546,5.8263874
6.631274,4.98293
4.9389462,2.6597302
6.0412602,3.0252488
9.244206,7.0065546
11.6590805,3.112409
8.017869,7.478873
7.4427085,2.550317
8.296969,6.695064
8.867423,0.4943734
9.68417,1.3759567
10.385183,4.1135826
9.940059,7.0031376
11.066732,4.3379455
10.054859,7.183317
9.89258,1.2056897
8.036771,7.4643607
5.3038325,2.5451643
8.135517,1.2616096
7.2247696,4.833052
8.891217,0.24914221
8.2077265,7.0939493
9.1204,3.292274
12.193996,3.98496
7.124469,5.8506584
11.719435,4.6028385
8.447881,1.4215841
7.128999,6.1265464
12.153898,3.1021683
6.319271,2.7013745
9.173993,6.236228
11.998766,2.050099
8.57788,4.9192996
5.5466666,3.0482836
12.970304,3.1626627
9.239438,6.3883405
11.800337,2.4908094
9.064533,6.382693
5.403901,3.1075282
12.077497,2.030669
8.124828,6.9487185
8.316245,7.6929655
12.925882,5.317875
7.5207343,3.714514
7.6775603,4.4775553
8.085406,7.7032557
6.311428,5.74218
7.1256676,1.9825629
8.246891,4.5042996
5.51567,2.4201071
7.93311,6.81475
11.360711,3.348142
8.715664,5.907446
11.745735,2.1624794
6.253215,5.002708
11.838478,5.086773
9.379061,0.6659381
7.322529,2.8349466
9.266738,1.8531882
8.3874,4.84585
11.4198065,4.746144
11.125315,1.6104302
5.8427744,2.9433265
9.391467,5.2112775
9.785384,1.4145133
8.578534,3.4736383
9.680744,7.106466
11.406537,2.5307267
11.9137125,4.4133916
6.9512796,4.9429708
8.519053,6.3949127
7.855009,1.2873552
8.944811,3.0406268
12.731507,2.9556596
9.029003,3.3220377
9.237296,6.335862
8.568156,6.9128685
8.25821,3.855333
8.060704,7.4009857
8.078707,0.47758356
9.122995,3.290902
8.256583,6.231958
9.169088,6.0590863
8.730898,6.945889
5.0951285,2.6186218
12.026153,4.8249946
8.849827,7.5670295
9.094023,8.052501
7.1707616,1.9471332
7.3052425,1.2152429
7.895654,6.691619
4.370812,2.406308
8.053187,3.2750444
12.10209,2.0175738
10.244161,4.0848947
6.6178837,7.208295
9.038749,3.9668324
9.910871,2.7863352
6.783868,1.6376321
8.606807,3.6502573
5.795623,2.960511
11.596184,4.27879
8.608443,7.5193443
10.143959,3.492715
9.803019,1.3139648
9.6197605,0.8361866
8.249465,4.827662
8.849639,1.3681968
9.719262,5.9879646
11.132685,2.725599
6.7843766,1.9503893
11.640391,3.956366
6.3268337,5.12259
8.046174,6.342961
11.228914,3.2242272
6.849007,4.359215
11.080787,3.4984717
7.382762,6.220596
8.944188,6.4827466
5.4311357,2.7025738
6.3069296,1.3074255
7.9375014,2.8246465
9.050164,0.8669438
9.777353,3.0513892
6.3310523,3.2447054
11.621114,2.7305012
8.250005,7.0881057
7.939886,6.9726434
8.951079,6.4256964
7.6160245,6.5446243
7.2750554,5.929604
8.556922,3.6499228
8.115456,1.9842805
9.728586,3.2147615
7.5460534,4.4418797
8.07432,2.9450355
8.121318,3.8856413
9.210015,6.038168
8.923216,2.732656
5.059748,2.885202
6.5799108,5.1611576
12.380944,3.566923
8.513265,7.800711
10.0769415,2.1631176
9.446187,2.6160474
4.387747,2.3903008
9.796171,1.6244541
8.517312,1.8273176
4.718043,2.443687
9.655581,7.2432632
7.242625,5.9668694
7.7804594,1.5462234
9.191854,1.2193803
9.669038,6.439708
11.678089,4.1963162
10.716623,2.47066
12.601293,3.8788104
10.873868,2.58525
11.864365,2.9971232
6.678659,4.946486
7.346648,6.3040795
9.881511,3.2113836
8.92467,1.8246994
7.0526814,1.9152068
6.494447,5.489648
5.902816,2.7307572
5.5237,2.215766
8.486715,8.132505
12.348147,2.5102363
9.852655,1.7364224
10.07487,7.308808
7.799527,0.5122853
7.6047215,5.9245462
7.6933813,4.5510335
8.26924,6.051422
8.257575,4.855461
10.208924,1.3208067
4.48697,2.2858696
8.502028,6.701813
5.82586,2.9063783
12.49899,4.514161
7.937122,7.1655293
12.152724,4.8047676
6.1811,5.264479
9.172193,6.73897
6.8699884,2.9090474
9.842971,6.2077503
8.7036915,6.684238
8.65766,7.4029183
8.791628,1.1982912
5.90735,3.1323135
8.361792,0.67086124
12.036847,4.555126
10.167677,2.7932184
7.5459924,1.2866255
7.067841,0.9518277
8.7360735,8.192408
6.7340803,3.0708182
9.193491,4.62309
12.790794,2.4503129
4.594393,2.5985794
7.784493,7.482852
7.515554,0.521162
8.180456,7.2031436
12.446547,3.3112676
10.955514,4.7533875
7.289029,2.370378
8.644696,7.834135
7.3738327,1.6090183
11.12964,3.72809
6.2620387,5.1716256
9.092095,0.40487635
6.6926937,3.341525
8.038248,4.3651447
5.878261,2.4925551
6.6147165,1.2448863
9.230054,4.6825466
8.180319,7.6942897
11.146411,2.233523
6.5748515,2.4864647
7.727636,6.166774
7.5709305,6.747879
4.8053885,2.7686765
6.840724,7.0966387
6.7004004,5.6113153
7.403243,4.437871
8.264464,3.7707393
9.381954,0.23132229
8.239066,2.1366239
8.989419,3.7250102
8.371218,7.852182
8.543542,6.7192807
8.74837,1.6274837
8.237816,4.408886
8.579183,1.5062959
7.410816,1.9009005
6.6249537,2.304253
5.6627574,2.474855
6.640112,3.3383405
6.6823506,6.264334
7.8046374,1.0834022
9.503954,2.137283
6.275665,1.3089713
6.994825,6.3665733
9.55626,4.9511433
6.267817,1.2735814
8.5945,6.674198
12.124028,2.0867357
8.817845,3.6393144
8.79272,3.0518715
9.343464,3.2331846
7.759794,4.7015452
12.097667,3.6742053
8.431368,6.4662375
11.816509,2.8081212
7.196822,4.1403947
7.1136103,6.4934216
6.6318836,6.3232236
11.414862,2.631516
8.471258,7.7152042
9.560926,4.569425
4.428314,3.2492602
6.3622413,1.3215182
12.468183,4.1247544
8.892639,6.459989
11.315219,3.147935
6.88038,5.7211285
8.290814,4.9813414
9.859309,1.5682197
8.950298,2.6975105
9.78254,7.2972784
9.123437,3.096524
8.368284,5.9801807
8.486747,4.0399632
4.151673,2.4088454
10.217641,3.9080265
9.177814,7.361989
8.31576,2.7574165
11.149508,1.9027164
8.165857,3.826572
6.1825557,2.3518643
9.261988,1.6605726
9.296316,0.45035806
6.951327,5.3500447
7.9705048,0.55160433
5.0133457,2.419825
9.911653,6.259642
8.098761,2.2614503
7.477921,2.2846367
7.2091203,2.18965
12.621101,4.156646
4.555451,3.413996
10.086053,7.4345045
12.610586,4.7660503
9.987114,7.2686424
7.6324186,4.928852
6.9941306,1.8197886
4.6080623,2.7966866
7.9221706,2.7858307
10.623422,2.614225
10.283169,3.1639228
6.944067,5.9202127
6.823286,2.6866627
5.8089104,2.1060605
5.3848524,2.4010262
6.8924975,4.7434654
12.59021,3.2360806
5.49165,2.311058
11.86457,4.3519673
6.7578673,5.562737
12.688598,3.540116
8.4407015,6.938506
6.3913646,5.8613853
7.964561,7.5914307
8.149296,3.6819043
6.694463,0.36969888
7.7680645,4.6049795
7.828124,6.820997
6.9102783,1.4728315
9.377438,1.1893779
7.9935865,8.392571
12.581326,3.1611779
9.02426,0.72902477
6.5495076,1.1452298
8.242123,4.7559266
6.52121,6.670342
7.459556,7.2496614
7.990949,2.6053982
8.7824,5.1120124
8.877083,0.7892356
9.703264,6.7513137
4.445867,2.492495
6.559386,1.940897
9.315205,2.9810183
10.78122,6.2239842
6.603022,5.41068
8.496879,7.2906446
9.375927,6.5622473
8.676073,8.308983
7.4393845,5.8625193
9.712477,6.060516
7.915477,2.8549898
8.572397,2.0013793
4.3893504,2.2495394
7.5935373,1.5071815
5.9888163,2.9773014
8.255776,6.6969705
8.018884,3.2325613
11.269487,1.731516
8.605823,0.97576857
9.638327,3.1292708
6.0207386,3.1304379
9.3015175,0.25982502
12.746006,4.0195413
9.492689,0.5394725
6.9389315,3.1008544
11.626724,3.2871032
5.732251,2.1592023
6.435568,5.1743364
6.209872,3.6557457
9.06198,1.9019431
10.291916,2.5039108
5.468852,3.062349
12.037211,3.0369895
11.26474,2.400137
8.523728,0.7903681
7.893981,1.5305792
6.5467987,3.0151691
7.1676955,3.7825537
11.855676,3.3306375
8.08394,7.9084077
6.8195786,6.7043586
8.692522,7.99455
8.098077,4.3123465
12.388771,4.2633862
6.7342267,0.5193338
6.4703255,3.8350184
12.916946,3.762765
8.631747,3.4419403
6.9901233,1.9384745
6.8721037,5.7917404
8.513684,2.2830472
7.8118362,0.5864338
7.6589746,0.68863386
7.9295425,0.41437963
8.618145,2.8899853
9.825138,2.3116193
8.32973,5.316772
9.24565,3.777467
10.291431,7.1102786
6.274246,6.2463613
8.86739,3.3990297
8.962986,6.941824
8.406937,2.8971622
9.851009,3.455075
8.146129,1.9619261
8.97945,2.8374271
8.15722,6.7425303
8.443627,1.485347
9.264975,7.6477747
8.710784,7.1854033
9.617711,4.082431
8.802029,0.6652632
8.090265,2.7362962
12.844395,3.0244136
8.685579,6.8494787
7.987169,7.2642145
8.201579,7.956817
8.842207,7.9210033
9.256798,2.5012617
8.708837,7.3711166
8.674828,0.5053087
4.2390113,2.3073652
8.304853,6.728986
6.958659,1.539094
6.4504433,5.8566804
11.028823,2.5042064
6.2332354,2.875834
8.833697,5.3866906
8.21243,1.182716
9.889406,2.0396683
8.554504,4.904932
12.433473,2.403568
8.054721,6.640138
9.894256,7.397321
8.181644,6.748297
6.694568,2.9417973
11.856005,3.1110618
7.8488097,0.6321545
4.5637455,2.372138
8.084042,6.260843
8.674296,7.231812
8.153835,0.7964771
6.550036,1.85727
10.677358,5.1693726
8.195848,4.8570905
8.068038,8.254771
7.082393,4.7459254
12.955409,3.0673184
6.1318836,1.6864597
8.835908,2.4954877
8.654246,7.961356
8.607549,7.2081885
11.312215,2.391606
8.185533,1.4473199
7.815605,3.2689846
6.109746,2.0744348
9.158364,0.47275445
9.739566,2.1869485
10.081337,2.7819843
6.6498113,5.7039204
6.8812704,1.458361
8.297905,1.0724194
9.310194,0.47714016
8.749792,7.6035786
12.067999,2.1256309
4.5036187,2.6728694
7.589225,7.294199
12.566077,2.5172334
7.49537,5.2101707
8.338504,3.9681513
8.366782,0.874678
5.8629847,2.2140598
8.694053,6.594132
12.228733,4.0895863
12.932114,3.404471
6.909601,2.9405062
7.7317624,5.042643
9.747394,6.062687
10.652251,1.8738743
7.9856267,6.7475734
9.824982,2.8334646
8.189982,5.4619036
5.4785233,2.9350028
9.377886,2.6835735
12.26103,2.3724208
8.107644,0.30886364
9.115547,7.441662
8.612896,3.2682972
8.786883,3.3210444
6.7663064,6.0792236
4.8735814,2.418486
7.885512,3.0528197
6.877167,1.5338477
12.204593,4.45664
6.1232224,5.9966345
9.409944,3.1474812
6.854014,5.4817467
12.43958,3.3483827
10.9557705,4.967916
8.563931,0.5240755
8.948346,7.059681
8.1415,7.780911
4.972773,2.2265756
9.353101,0.21747048
10.623501,3.794984
8.648944,3.0849066
11.720881,4.4891577
5.3912716,2.4355152
11.8456955,3.9952729
8.834567,0.73625517
10.6579075,3.1499126
4.2716146,2.3407664
7.6772437,3.3097708
9.391957,1.8284599
12.440711,2.688537
11.681845,3.395417
4.345863,2.5056233
8.886757,1.2776883
7.4024405,4.6566806
6.6972976,6.3640904
6.304101,4.600678
9.994276,7.339358
12.394571,5.1025934
8.59401,7.8358297
8.408295,5.9712605
7.247788,3.9643154
8.902005,7.7815714
7.55412,6.45268
10.684372,3.7315526
8.678796,0.28453508
4.669735,2.8347073
10.08842,4.662225
8.580514,1.7037698
7.919166,6.6434975
8.242204,4.933154
8.929907,8.09338
7.779536,7.1225886
6.827227,5.87825
6.3288975,1.8147109
7.707277,0.7287869
7.698109,3.1330187
10.105555,2.7029543
13.183782,3.1234343
6.67166,1.5212802
6.872872,4.9226794
11.323946,3.5041337
7.877921,2.7887251
11.67969,3.6228576
5.556039,2.461539
8.379266,3.2147887
11.982087,3.7976577
8.5002365,7.968345
7.498579,5.487402
8.001054,3.0693944
8.298358,7.370575
7.806687,4.5673866
8.624483,5.2778206
9.378602,0.43132347
8.073636,0.24172212
10.103685,7.3531933
8.7849865,0.9049774
10.305718,4.354862
7.411532,7.148801
10.44822,4.534676
10.740653,1.7108105
9.847384,4.566825
7.4666486,5.3383765
9.913566,7.609842
6.126609,2.5207474
5.2098975,3.0360892
8.505602,0.46618944
13.049967,2.9960246
6.7772045,7.2198377
7.692059,6.16715
8.742302,2.2535875
7.72909,6.694534
5.773483,2.9782243
8.237753,7.8568163
6.7013545,0.3866058
9.095197,7.249601
8.726614,6.965952
6.1600094,1.7289753
7.7503705,0.5200661
7.7129703,8.09921
8.294635,2.623661
9.725799,2.0581274
8.007688,7.3782253
4.82206,2.3144102
9.539635,1.0112407
8.117438,3.0638254
6.389582,4.8562193
7.996525,7.3195143
8.270155,5.1092935
10.902623,4.022048
11.312222,4.6263566
9.728798,3.4600878
10.447379,3.962367
11.9816265,3.6201954
10.126449,1.2162018
12.4480505,3.7520924
8.3314,3.6990983
9.407828,6.6544847
8.8433275,1.3957347
6.537798,2.9452274
9.560566,0.4942461
10.383929,3.98573
9.476699,2.5222876
12.049042,2.709256
9.922328,6.089274
6.7272987,0.38876215
8.808063,4.6422677
7.157524,5.4344845
7.645834,5.917936
6.637959,7.1977563
6.178772,2.3493319
8.488223,6.581072
8.046931,2.5411077
11.537712,2.7692068
8.478041,0.6440817
9.933599,1.0035732
11.044318,3.6819282
5.482181,2.8231487
9.147984,0.24800856
4.37421,2.9979484
7.727984,1.4687315
12.082535,2.1506772
11.775897,2.614871
6.8896003,1.6242937
7.900082,7.5524473
9.250042,0.5256636
3.9917507,2.3496504
8.434509,1.2272571
8.1937065,7.5957546
11.970512,4.6131835
10.003521,7.388972
7.261247,4.8079724
13.149055,3.2530067
12.292814,2.7178724
8.380827,7.795604
8.06277,0.38685396
6.277436,2.2635777
7.917323,3.7108355
6.19793,2.119986
10.009193,7.230495
8.663499,7.1112657
6.4373856,1.4324229
7.6008344,6.4157147
4.5382857,3.1900644
8.257148,3.8301723
6.744178,7.274924
9.30052,6.809887
9.3558,6.745774
10.142128,4.7348533
7.3427687,3.323291
9.035284,6.5456586
9.329789,6.7014847
6.8271523,4.8501105
11.394226,4.2627854
9.930682,3.2462392
10.553328,1.7985194
6.72155,5.135034
5.7483244,2.3731046
5.798183,2.68866
7.2122517,3.138485
6.207957,5.1765676
8.234906,4.8817945
9.353184,3.3045843
7.3952036,4.653931
4.865326,3.0639594
8.35087,4.4522486
11.730527,2.9162617
10.063908,4.7081547
7.5245967,1.1017935
12.752567,4.5315228
11.745891,3.1895826
12.4972925,2.2602623
8.612974,6.495636
7.0504727,6.298321
7.971774,4.5149693
