id,cuisine,ingredients
11456,korean,"['water', 'sauce', 'eggs', 'green onions', 'pepper flakes', 'sesame seeds', 'chinese chives', 'soy sauce', 'sesame oil']"
2120,french,"['dijon mustard', 'maple syrup', 'extra-virgin olive oil', 'ground black pepper', 'salt', 'shallots', 'fresh lemon juice']"
43701,chinese,"['soy sauce', 'flank steak', 'scallions', 'chinese rice wine', 'fresh ginger', 'garlic', 'corn starch', 'ketchup', 'vegetable oil', 'garlic chili sauce', 'sugar', 'hoisin sauce', 'salt', 'red bell pepper']"
15161,french,"['strawberry syrup', 'vanilla extract', 'powdered sugar', 'croissants', 'milk', 'butter', 'cream sweeten whip', 'large eggs']"
24302,cajun_creole,"['bell pepper', 'old bay seasoning', 'salt', 'garlic powder', 'onion powder', 'bacon', 'broth', 'pepper', 'green onions', 'heavy cream', 'lemon pepper', 'lobster', 'spices', 'garlic', 'oregano']"
34114,japanese,"['mirin', 'light brown sugar', 'reduced sodium soy sauce']"
24715,french,"['yolk', 'fine granulated sugar', 'unsalted butter', 'vanilla extract', 'semisweet chocolate', 'Grand Marnier', 'heavy cream']"
5452,chinese,"['eggs', 'white pepper', 'scallions', 'cooked white rice', 'green bell pepper', 'salt', 'carrots', 'dark soy sauce', 'purple onion', 'oil', 'fresh green peas', 'soy sauce', 'fresh mushrooms', 'mung bean sprouts']"
49616,greek,"['pepper', 'chopped fresh mint', 'grape leaves', 'salt', 'ground lamb', 'water', 'long grain white rice', 'pinenuts', 'onions']"
4918,cajun_creole,"['eggs', 'finely chopped onion', 'worcestershire sauce', 'milk', 'lean ground beef', 'dried parsley', 'bread crumb fresh', 'barbecue sauce', 'peach preserves', 'hot pepper sauce', 'cajun seasoning']"
18977,french,"['beef stock', 'button mushrooms', 'garlic cloves', 'onions', 'pepper', 'butter', 'salt', 'bread slices', 'eggs', 'red wine vinegar', 'bacon slices', 'chopped parsley', 'pearl onions', 'beaujolais', 'thyme sprig', 'bay leaf']"
10796,irish,"['large eggs', 'corn starch', 'sugar', 'salt', 'blackberries', 'butter', 'frozen blueberries', 'raspberries', 'fresh lemon juice']"
34979,spanish,"['golden raisins', 'salsa', 'ground cumin', 'slivered almonds', 'cilantro sprigs', 'garlic cloves', 'ground cinnamon', 'boneless skinless chicken breasts', 'chopped onion', 'olive oil', 'salt', 'chopped cilantro fresh']"
34205,vietnamese,"['red chili peppers', 'cilantro leaves', 'carrots', 'rice noodles', 'skinless chicken breasts', 'cucumber', 'lime', 'rice vinegar', 'Thai fish sauce', 'red pepper', 'baby gem lettuce', 'pancake']"
16486,french,"['fresh basil', 'zucchini', 'extra-virgin olive oil', 'garlic cloves', 'fresh rosemary', 'eggplant', 'dry white wine', 'sweet mini bells', 'plum tomatoes', 'fresh sage', 'vegetable oil spray', 'dried lavender blossoms', 'halibut', 'fennel seeds', 'fresh marjoram', 'fresh thyme', 'purple onion', 'fresh lemon juice']"
2407,chinese,"['fish sauce', 'sesame oil', 'minced pork', 'long beans', 'light soy sauce', 'ground white pepper', 'beans', 'garlic', 'dark soy sauce', 'peanuts', 'corn flour']"
2080,chinese,"['brown sugar', 'vinegar', 'garlic', 'chicken broth', 'pepper', 'green onions', 'chicken', 'soy sauce', 'flour', 'orange juice', 'eggs', 'Sriracha', 'vegetable oil', 'orange zest']"
43515,spanish,"['eggs', 'sherry vinegar', 'tomatoes', 'olive oil', 'orange', 'ice water', 'bread', 'milk', 'green pepper']"
32283,spanish,"['pinenuts', 'raisins', 'shallots', 'fresh spinach', 'golden delicious apples', 'olive oil']"
36701,indian,"['kaffir lime leaves', 'crushed tomatoes', 'plums', 'lamb', 'mustard seeds', 'tumeric', 'cinnamon', 'yellow onion', 'cumin seed', 'coconut sugar', 'garam masala', 'salt', 'coconut cream', 'ghee', 'red chili peppers', 'ginger', 'fenugreek seeds', 'garlic cloves']"
1065,french,"['unsalted butter', 'salt', 'sugar', 'all-purpose flour', 'ice water']"
20545,greek,"['fresh dill', 'yoghurt', 'extra-virgin olive oil', 'fresh mint', 'olive oil', 'chicken breasts', 'ground allspice', 'frozen peas', 'pepper', 'spring onions', 'black olives', 'couscous', 'fresh red chili', 'feta cheese', 'lemon', 'cucumber', 'dried oregano']"
8175,indian,"['tomatoes', 'coriander seeds', 'cinnamon', 'green cardamom', 'cumin seed', 'ginger paste', 'red chili peppers', 'whole garam masala', 'salt', 'green chilies', 'onions', 'tumeric', 'coriander powder', 'kasuri methi', 'brown cardamom', 'oil', 'ground cumin', 'clove', 'water', 'garbonzo bean', 'cilantro leaves', 'liquid', 'masala']"
5742,greek,"['ground cinnamon', 'olive oil', 'purple onion', 'feta cheese crumbles', 'romaine lettuce', 'boneless skinless chicken breasts', 'greek style plain yogurt', 'cucumber', 'black pepper', 'kalamata', 'dried dillweed', 'dried oregano', 'tomatoes', 'kosher salt', 'garlic', 'fresh lemon juice']"
32600,moroccan,"['ground black pepper', 'garlic', 'smoked paprika', 'olive oil', 'crushed red pepper flakes', 'fresh parsley leaves', 'shallots', 'lamb', 'fresh mint', 'kosher salt', 'lemon', 'ground coriander', 'ground cumin']"
30775,indian,"['flatbread', 'jalapeno chilies', 'ginger', 'ground beef', 'kosher salt', 'lemon', 'coconut milk', 'tumeric', 'lettuce leaves', 'garlic', 'onions', 'garam masala', 'cilantro', 'ghee']"
9298,thai,"['lime juice', 'sesame oil', 'salt', 'mint', 'sliced cucumber', 'slaw mix', 'red bell pepper', 'fish sauce', 'flank steak', 'ginger', 'chopped cilantro', 'brown sugar', 'shallots', 'thai chile']"
3501,chinese,"['hoisin sauce', 'green onions', 'chinese noodles', 'chinese five-spice powder', 'pork tenderloin', 'salt', 'water', 'peeled fresh ginger', 'canola oil']"
14685,thai,"['eggs', 'kosher salt', 'flour', 'red pepper flakes', 'oil', 'celery', 'salad', 'fish sauce', 'sesame seeds', 'baking powder', 'persian cucumber', 'shrimp', 'frozen peas', 'ground ginger', 'soy sauce', 'shredded carrots', 'sesame oil', 'frozen corn kernels', 'coconut milk', 'mint', 'waffle', 'green onions', 'rice vinegar', 'garlic cloves', 'chopped cilantro']"
40050,chinese,"['fresh ginger root', 'ground pork', 'eggs', 'sesame oil', 'chinese cabbage', 'green onions', 'garlic', 'soy sauce', 'wonton wrappers']"
33488,french,"['prunes', 'sherry wine vinegar', 'organic chicken broth', 'shallots', 'thyme sprigs', 'olive oil', 'chopped fresh thyme', 'free-range chickens', 'armagnac']"
5450,japanese,"['tofu', 'butternut', 'kale', 'fresh shiitake mushrooms', 'rich chicken stock', 'bok choy', 'chard', 'ground cloves', 'coffee', 'dried shiitake mushrooms', 'scallions', 'cauliflower', 'soy sauce', 'mirin', 'ginger', 'seaweed', 'peppercorns', 'shiro miso', 'water', 'green onions', 'soft-boiled egg', 'garlic cloves']"
29158,cajun_creole,"['andouille sausage', 'okra', 'vegetable oil', 'long grain white rice', 'spices', 'minced garlic', 'onions']"
1686,french,"['sugar', 'all-purpose flour', 'semisweet chocolate', 'powdered sugar', 'large eggs', 'unsalted butter']"
15461,french,"['mussels', 'black peppercorns', 'milk', 'dry white wine', 'extra-virgin olive oil', 'oil', 'tomato paste', 'fresh sea bass', 'fresh thyme', 'fresh tarragon', 'salt', 'fresh parsley', 'chicken stock', 'pepper', 'fennel bulb', 'parsley', 'garlic', 'carrots', 'saffron threads', 'tomatoes', 'oysters', 'bay leaves', 'littleneck clams', 'squid tube', 'onions']"
34686,indian,"['water', 'salt', 'ground turmeric', 'thai chile', 'red bell pepper', 'plain yogurt', 'garlic', 'onions', 'coriander seeds', 'lemon juice', 'ground lamb']"
38753,chinese,"['honey', 'spareribs', 'Shaoxing wine', 'hoisin sauce', 'soy sauce', 'chinese five-spice powder']"
29977,vietnamese,"['honey', 'rice vinegar', 'oyster sauce', 'pepper', 'large garlic cloves', 'fresh mushrooms', 'grated orange', 'soy sauce', 'olive oil', 'chopped onion', 'corn starch', 'minced ginger', 'salt', 'orange juice', 'chicken']"
21107,japanese,"['water', 'shredded carrots', 'fresh lemon juice', 'dashi kombu', 'watercress', 'yellow miso', 'daikon', 'green onion bottoms', 'fresh dill', 'olive oil', 'onion tops']"
8778,jamaican,"['tomatoes', 'fresh thyme', 'butter', 'salt', 'fish', 'pepper', 'flour', 'sunflower oil', 'scallions', 'water', 'apple cider vinegar', 'garlic', 'onions', 'ketchup', 'bell pepper', 'lemon', 'sauce']"
26431,spanish,"['tapioca flour', 'extra-virgin olive oil', 'almond flour', 'salt', 'water', 'coconut flour', 'eggs', 'butter']"
1057,chinese,"['kosher salt', 'vegetables', 'oyster sauce', 'sugar', 'fresh ginger', 'garlic', 'toasted sesame oil', 'sugar pea', 'baking soda', 'scallions', 'skirt steak', 'dark soy sauce', 'store bought low sodium chicken stock', 'Shaoxing wine', 'corn starch']"
33454,jamaican,"['lime zest', 'black pepper', 'chopped fresh thyme', 'codfish', 'seasoning', 'garlic powder', 'anise', 'scallion greens', 'bread crumbs', 'scotch bonnet chile', 'olive oil spray', 'mayonaise', 'ackee', 'creole seasoning']"
9632,jamaican,"['chicken', 'jerk marinade']"
23061,chinese,"['oyster sauce', 'salt', 'coleslaw', 'water chestnuts', 'egg roll skins', 'oil', 'char siu']"
44774,british,"['cheese', 'brown ale', 'whole wheat bread', 'English mustard']"
13407,cajun_creole,"['black pepper', 'orange bell pepper', 'salt', 'medium shrimp', 'cream of celery soup', 'shrimp and crab boil seasoning', 'green onions', 'creole seasoning', 'onions', 'reduced sodium cream of mushroom soup', 'water', 'butter', 'celery', 'cream', 'cream style corn', 'frozen corn', 'fresh parsley']"
14322,brazilian,"['pepper', 'bay leaves', 'chorizo sausage', 'chicken stock', 'water', 'salt', 'minced garlic', 'vegetable oil', 'black beans', 'pork tenderloin', 'onions']"
4382,korean,"['chicken wings', 'crushed red pepper flakes', 'rice vinegar', 'toasted sesame oil', 'honey', 'fine sea salt', 'scallions', 'large egg whites', 'ginger', 'apple juice', 'toasted sesame seeds', 'baking soda', 'tamari soy sauce', 'garlic cloves']"
39119,greek,"['pepper', 'basil', 'onion powder', 'garlic powder', 'oregano', 'sugar', 'sea salt']"
43885,french,"['large eggs', 'sugar', 'all-purpose flour', 'whole milk', 'unsalted butter']"
10959,indian,"['ground fennel', 'mushrooms', 'salt', 'lemon juice', 'ghee', 'ground turmeric', 'potatoes', 'peas', 'green chilies', 'coconut milk', 'cashew nuts', 'tomatoes', 'cinnamon', 'cilantro leaves', 'carrots', 'onions', 'clove', 'mint leaves', 'garlic', 'cardamom', 'bay leaf', 'basmati rice']"
30987,chinese,"['white pepper', 'sesame oil', 'scallions', 'Sriracha', 'rice', 'minced ginger', 'garlic', 'frozen peas', 'soy sauce', 'fresh shiitake mushrooms', 'peanut oil']"
4474,filipino,"['ground pork', 'rice paper', 'black pepper', 'salt', 'garlic', 'water chestnuts', 'carrots']"
280,indian,"['salt', 'onions', 'pepper', 'green chilies', 'ground cumin', 'eggs', 'cilantro leaves', 'ground turmeric', 'paneer', 'oil']"
5271,greek,"['parmesan cheese', 'seasoning salt', 'greek style plain yogurt', 'pepper', 'boneless skinless chicken breasts', 'garlic powder']"
26514,chinese,"['tomato paste', 'fresh ginger', 'ground pork', 'corn starch', 'chicken stock', 'sugar', 'green onions', 'chili bean paste', 'black vinegar', 'dark soy sauce', 'prepared horseradish', 'salt', 'celery', 'asian eggplants', 'light soy sauce', 'sesame oil', 'garlic cloves', 'canola oil']"
15697,thai,"['green curry paste', 'vegetable oil', 'coconut milk', 'fish sauce', 'thai basil', 'peas', 'kaffir lime', 'eggplant', 'cilantro', 'lime leaves', 'pork', 'palm sugar', 'yellow bell pepper']"
42597,indian,"['water', 'vegetable oil', 'salt', 'soft fresh goat cheese', 'fresh ginger', 'dry mustard', 'ground coriander', 'ground cumin', 'crushed tomatoes', 'mustard greens', 'all-purpose flour', 'chopped cilantro fresh', 'semolina flour', 'shallots', 'crushed red pepper', 'garlic cloves']"
40804,japanese,"['honey', 'salt', 'sake', 'vegetable oil', 'soy sauce', 'ginger', 'mirin', 'chicken thighs']"
5732,chinese,"['soy sauce', 'hoisin sauce', 'garlic', 'onions', 'brown sugar', 'fresh ginger', 'chicken breasts', 'dried chile', 'water', 'green onions', 'rice vinegar', 'chinese rice wine', 'peanuts', 'sesame oil', 'celery']"
21804,french,"['active dry yeast', 'cornmeal', 'water', 'all-purpose flour', 'egg whites', 'warm water', 'salt']"
30995,chinese,"['light soy sauce', 'garlic', 'wonton wrappers', 'cream cheese', 'green onions', 'crabmeat', 'worcestershire sauce']"
22237,chinese,"['peanut oil', 'onions']"
37823,vietnamese,"['chili paste', 'minced garlic', 'lime juice', 'sugar', 'asian fish sauce']"
47366,thai,"['chicken thigh fillets', 'cilantro leaves', 'Thai red curry paste', 'green beans', 'vegetable oil', 'yellow onion', 'fresh ginger', 'garlic', 'coconut milk']"
36569,vietnamese,"['fish sauce', 'water', 'mint leaves', 'rice vinegar', 'beansprouts', 'soy sauce', 'lemongrass', 'shredded lettuce', 'carrots', 'white sugar', 'brown sugar', 'lime juice', 'vegetable oil', 'garlic cloves', 'chillies', 'rice stick noodles', 'minced garlic', 'chili', 'cilantro', 'cucumber', 'chicken']"
35794,brazilian,"['eggs', 'spring onions', 'all-purpose flour', 'oil', 'bread crumbs', 'garlic', 'cream cheese', 'onions', 'celery stick', 'chicken breasts', 'sweet corn', 'carrots', 'chicken stock', 'water', 'salt', 'green chilies', 'coriander']"
36960,filipino,"['tomatoes', 'radishes', 'lemon juice', 'pork', 'salt', 'onions', 'string beans', 'beef brisket', 'bok choy', 'pepper', 'garlic cloves']"
10464,cajun_creole,"['green bell pepper', 'low sodium chicken broth', 'salt', 'scallions', 'chicken', 'water', 'cajun seasoning', 'yellow onion', 'celery', 'andouille sausage', 'vegetable oil', 'all-purpose flour', 'garlic cloves', 'parsley leaves', 'diced tomatoes', 'okra', 'bay leaf']"
18764,indian,"['large eggs', 'white rice', 'green cardamom pods', 'golden raisins', 'grated nutmeg', 'light brown sugar', 'whole milk', 'vanilla extract', 'granulated sugar', 'heavy cream', 'grated lemon zest']"
8270,indian,"['green cardamom pods', 'roasted cashews', 'ground black pepper', 'yellow bell pepper', 'yams', 'cashew nuts', 'candied ginger', 'milk', 'large garlic cloves', 'salt', 'red bell pepper', 'basmati rice', 'clove', 'tumeric', 'butter', 'extra-virgin olive oil', 'cinnamon sticks', 'serrano chile', 'saffron threads', 'brussels sprouts', 'fresh ginger', 'raisins', 'yellow onion', 'onions', 'canola oil']"
22813,french,"['brioche', 'coarse salt', 'melted butter', 'ground black pepper', 'chicken livers', 'marsala wine', 'extra-virgin olive oil', 'vidalia onion', 'bay leaves']"
13425,brazilian,"['strawberries', 'bananas', 'frozen strawberries', 'raspberries', 'acai juice', 'granola', 'frozen banana']"
9400,british,"['whole wheat flour', 'raisins', 'light brown sugar', 'buttermilk', 'hot tea', 'baking powder', 'jam', 'unsalted butter', 'salt']"
39190,french,"['ground black pepper', 'purple onion', 'olive oil', 'red wine vinegar', 'plum tomatoes', 'pitted kalamata olives', 'large eggs', 'salt', 'baguette', 'lettuce leaves', 'albacore tuna in water']"
3303,greek,"['purple onion', 'dried oregano', 'ground sirloin', 'garlic cloves', 'cherry tomatoes', 'frozen pizza dough', 'allspice', 'cinnamon', 'feta cheese crumbles']"
26394,vietnamese,"['almond butter', 'sesame oil', 'carrots', 'fresh lime juice', 'reduced sodium soy sauce', 'rice', 'hot water', 'fresh cilantro', 'dipping sauces', 'corn starch', 'vermicelli noodles', 'brown sugar', 'extra firm tofu', 'garlic chili sauce', 'fresh mint']"
47412,japanese,"['Mizkan Rice Vinegar', 'black sesame seeds', 'carrots', 'mirin', 'salt', 'sesame oil']"
34978,spanish,"['beef stock', 'yellow onion', 'smoked paprika', 'kosher salt', 'kalamata', 'fresh parsley leaves', 'red bell pepper', 'diced tomatoes', 'beef rib short', 'rioja', 'olive oil', 'garlic', 'carrots', 'bay leaf']"
4473,thai,"['golden brown sugar', 'carrots', 'rice vinegar', 'fish sauce', 'garlic cloves', 'crushed red pepper']"
49710,greek,"['black pepper', 'salt', 'fat', 'plain whole-milk yogurt', 'romaine lettuce', 'cherry tomatoes', 'garlic cloves', 'fresh mint', 'seedless cucumber', 'lamb steaks', 'pita pockets', 'pitted kalamata olives', 'olive oil', 'fresh lemon juice', 'chopped fresh mint']"
11621,thai,"['eggs', 'sweet chili sauce', 'oyster sauce', 'fish sauce', 'all-purpose flour', 'fish fillets', 'green onions', 'chopped cilantro fresh', 'brown sugar', 'oil']"
26043,french,"['ground black pepper', 'country bread', 'pearl onions', 'red wine', 'lardons', 'large eggs', 'white mushrooms', 'slab bacon', 'salt', 'frisee']"
25241,irish,"['baking soda', 'buttermilk', 'caraway seeds', 'large eggs', 'salt', 'unsalted butter', 'raisins', 'sugar', 'baking powder', 'all-purpose flour']"
7611,indian,"['curry leaves', 'green peas', 'oil', 'potatoes', 'green chilies', 'onions', 'asafoetida', 'salt', 'mustard seeds', 'ginger', 'cumin seed', 'ground turmeric']"
20477,chinese,"['ramen noodles', 'corn starch', 'fresh ginger', 'scallions', 'low sodium beef broth', 'sugar pea', 'vegetable oil', 'toasted sesame oil', 'reduced sodium soy sauce', 'garlic cloves', 'boneless sirloin steak']"
23645,indian,"['sugar', 'seeds', 'water', 'salt', 'syrup', 'plums', 'almonds']"
21685,french,"['white wine', 'bay scallops', 'all-purpose flour', 'fresh parsley', 'ground black pepper', 'butter', 'sliced mushrooms', 'milk', 'egg yolks', 'lemon juice', 'minced onion', 'salt', 'bay leaf']"
30038,british,"['cooking apples', 'butter', 'lemon juice', 'sugar', 'gingerroot', 'plums', 'pears']"
46073,indian,"['tomatoes', 'water', 'bay leaves', 'chili powder', 'green cardamom', 'cinnamon sticks', 'basmati rice', 'clove', 'dried fruit', 'garam masala', 'french fried onions', 'cilantro leaves', 'cardamom', 'onions', 'saffron', 'garlic paste', 'lime juice', 'yoghurt', 'salt', 'green chilies', 'ghee', 'ground turmeric', 'caraway seeds', 'warm water', 'mint leaves', 'marinade', 'rice', 'ground cardamom', 'peppercorns', 'chicken']"
41706,moroccan,"['cinnamon', 'medjool date', 'toasted almonds', 'orange']"
44165,cajun_creole,"['andouille sausage', 'fat-free chicken broth', 'lemon pepper', 'green bell pepper', '2% reduced-fat milk', 'fresh mushrooms', 'boneless skinless chicken breast halves', 'pasta', 'green onions', 'creole seasoning', 'red bell pepper', 'cold water', 'garlic powder', 'margarine', 'corn starch']"
28780,french,"['fresh rosemary', 'salt', 'large egg yolks', 'sugar', 'all-purpose flour', 'unsalted butter']"
19894,spanish,"['large egg whites', 'potatoes', 'chopped onion', 'part-skim mozzarella cheese', 'manzanilla', 'red bell pepper', 'pepper', 'large eggs', 'salt', 'dried oregano', 'olive oil', 'cooking spray', 'garlic cloves']"
37329,thai,"['soy sauce', 'green onions', 'garlic', 'canola oil', 'garlic powder', 'parsley', 'ground turkey', 'fresh ginger', 'sesame oil', 'salt', 'eggs', 'ground pepper', 'red pepper flakes', 'toasted sesame seeds']"
38550,british,"['worcestershire sauce', 'cayenne pepper', 'unsalted butter', 'shredded sharp cheddar cheese', 'eggs', 'dry mustard', 'light beer', 'salt']"
48013,jamaican,"['brown sugar', 'onion powder', 'garlic powder', 'hot water', 'jamaican jerk spice', 'kosher salt', 'roasting chickens']"
4973,jamaican,"['ground cinnamon', 'baking powder', 'milk', 'salt', 'sugar', 'vegetable oil', 'self rising flour', 'cornmeal']"
8803,japanese,"['sugar', 'beaten eggs', 'dashi', 'onions', 'soy sauce', 'seaweed', 'sake', 'mirin', 'chicken']"
33656,chinese,"['roasted sesame seeds', 'chives', 'water', 'cooking oil', 'salt', 'dark soy sauce', 'egg noodles', 'sesame oil', 'light soy sauce', 'green onions', 'beansprouts']"
26638,japanese,"['soy sauce', 'dried sardines', 'sake', 'kosher salt', 'ginger', 'sugar', 'water', 'garlic', 'pork belly', 'mirin']"
15507,french,"['chicken legs', 'diced tomatoes', 'olive oil', 'orange peel', 'dried thyme', 'low salt chicken broth', 'saffron threads', 'dry white wine', 'onions']"
12668,french,"['top loin', 'vegetable oil', 'french fri frozen', 'rub', 'large garlic cloves']"
6261,french,"['ground cinnamon', 'unsalted butter', 'all-purpose flour', 'white vinegar', 'shortening', 'plums', 'cold milk', 'large egg yolks', 'salt', 'eggs', 'granulated sugar', 'nectarines']"
27733,thai,"['coconut milk', 'salt', 'glutinous rice', 'sugar syrup']"
34456,japanese,"['white rice', 'honey', 'water', 'salt', 'ginger']"
26882,japanese,"['light soy sauce', 'salt', 'large eggs', 'mirin', 'oil', 'sugar', 'regular soy sauce']"
41879,cajun_creole,"['green onions', 'penne pasta', 'fresh parsley', 'whipping cream', 'garlic cloves', 'butter', 'creole seasoning', 'grated parmesan cheese', 'hot sauce', 'shrimp']"
2388,indian,"['pita chips', 'assorted fresh vegetables', 'salt', 'plain yogurt', 'ground black pepper', 'large garlic cloves', 'cumin seed', 'pita bread', 'olive oil', 'ground red pepper', 'chickpeas', 'water', 'tahini', 'extra-virgin olive oil', 'lemon juice']"
26115,thai,"['water', 'fresh lime juice', 'garlic cloves', 'salt', 'jalapeno chilies']"
6923,indian,"['clove', 'tumeric', 'Biryani Masala', 'spices', 'green chilies', 'peppercorns', 'chicken', 'red chili powder', 'coriander seeds', 'mint leaves', 'cilantro leaves', 'ghee', 'basmati rice', 'tomatoes', 'mace', 'potatoes', 'salt', 'cinnamon sticks', 'shahi jeera', 'garlic paste', 'leaves', 'yoghurt', 'green cardamom', 'onions', 'saffron']"
10020,brazilian,"['olive oil', 'bread flour', 'salt', 'yellow corn meal', 'boiling water', 'dry yeast']"
13580,french,"['cream of tartar', 'granulated sugar', 'grated lemon zest', 'powdered sugar', 'roasted pistachios', 'fresh lemon juice', 'potato starch', 'large eggs', 'fresh raspberries', 'large egg whites', 'salt']"
32242,irish,"['brisket', 'freshly ground pepper', 'parsley', 'onions', 'English mustard', 'salt', 'cabbage', 'fresh thyme', 'carrots']"
25737,thai,"['lime juice', 'sirloin steak', 'olive oil', 'chopped cilantro fresh', 'light soy sauce', 'red bell pepper', 'romaine lettuce', 'peanuts']"
28281,japanese,"['shiitake', 'extra-virgin olive oil', 'kale leaves', 'coconut oil', 'miso', 'tamari soy sauce', 'dressing', 'chicken breasts', 'buckwheat noodles', 'soba noodles', 'red chili peppers', 'large garlic cloves', 'yellow onion']"
6957,french,"['fresh rosemary', 'corn kernels', 'low sodium chicken broth', 'garlic cloves', 'peppercorns', 'pesto', 'zucchini', 'peas', 'green beans', 'tomatoes', 'water', 'fresh thyme', 'extra-virgin olive oil', 'onions', 'anise seed', 'swiss chard', 'cannellini beans', 'carrots']"
17029,russian,"['water', 'extra-virgin olive oil', 'fresh lemon juice', 'celery root', 'tomato paste', 'coarse salt', 'freshly ground pepper', 'chopped parsley', 'cabbage', 'store bought low sodium chicken stock', 'red wine vinegar', 'garlic cloves', 'onions', 'dry white wine', 'beets', 'carrots', 'short rib']"
5572,indian,"['plain flour', 'chili powder', 'lamb', 'onions', 'fresh ginger root', 'garlic', 'oil', 'water', 'butter', 'green chilies', 'ground turmeric', 'garam masala', 'salt', 'fresh lemon juice']"
36316,moroccan,"['pitted green olives', 'chickpeas', 'squash', 'ground cumin', 'hot red pepper flakes', 'paprika', 'garlic cloves', 'chicken thighs', 'cinnamon', 'salt', 'carrots', 'allspice', 'ground ginger', 'condensed chicken broth', 'lamb', 'onions']"
35594,cajun_creole,"['tomatoes', 'pork', 'soup', 'stewed tomatoes', 'shrimp', 'stew', 'shortening', 'vegetables', 'cooked chicken', 'crabmeat', 'chicken', 'green bell pepper', 'oysters', 'green onions', 'seafood', 'celery', 'tomato paste', 'cooked ham', 'jalapeno chilies', 'parsley', 'okra']"
24517,french,"['ground nutmeg', 'butter', 'all-purpose flour', 'pepper', 'dry white wine', 'gouda', 'dijon mustard', 'heavy cream', 'fresh parsley', 'sourdough bread', 'deli ham', 'salt']"
29068,british,"['sugar', 'lemon juice', 'unsalted butter', 'brandy', 'pears', 'simple syrup']"
12029,irish,"['pie crust', 'whipping cream', 'chocolate cookie crumbs', 'irish cream liqueur', 'semi-sweet chocolate morsels', 'butter']"
3655,french,"['pearl onions', 'shallots', 'fresh tarragon', 'low salt chicken broth', 'veal breast', 'large garlic cloves', 'chopped fresh sage', 'onions', 'olive oil', 'chopped fresh thyme', 'anchovy fillets', 'rib', 'pernod', 'dry white wine', 'diced tomatoes', 'brine cured green olives', 'grated lemon peel']"
17713,thai,"['broccoli florets', 'Thai red curry paste', 'coconut milk', 'rice noodles', 'salt', 'sesame oil', 'vegetable broth', 'orange bell pepper', 'crushed garlic', 'sliced mushrooms']"
10676,chinese,"['fresh ginger root', 'chili bean sauce', 'dark soy sauce', 'rice wine', 'white sugar', 'light soy sauce', 'vegetable oil', 'boneless skinless chicken breast halves', 'green onions', 'all-purpose flour']"
58,spanish,"['pepper', 'oil', 'baking powder', 'onions', 'eggs', 'salt', 'potatoes', 'garlic cloves']"
5775,japanese,"['vegetable oil', 'kosher salt', 'mirin', 'soy sauce', 'baby eggplants']"
47059,chinese,"['sherry', 'lard', 'salt', 'soy sauce', 'scallions', 'pork loin', 'cabbage']"
39685,chinese,"['chicken stock', 'baguette', 'leeks', 'heavy cream', 'chinese celery', 'unsalted butter', 'shallots', 'salt', 'kosher salt', 'parsley leaves', 'baking potatoes', 'black pepper', 'olive oil', 'dry white wine', 'extra-virgin olive oil']"
18151,indian,"['paprika', 'ground allspice', 'coriander seeds', 'white wine vinegar', 'fresh lime juice', 'light brown sugar', 'plums', 'gingerroot', 'large garlic cloves', 'salt']"
3882,vietnamese,"['green onions', 'dried rice noodles', 'chopped fresh mint', 'sweet onion', 'rice vinegar', 'fresh lime juice', 'vegetable oil', 'salted peanuts', 'chopped cilantro fresh', 'sugar', 'crushed red pepper', 'cucumber', 'plum tomatoes']"
7177,chinese,"['black pepper', 'shallots', 'chili sauce', 'brown sugar', 'water', 'cornflour', 'white vinegar', 'minced garlic', 'sesame oil', 'soy sauce', 'eggplant', 'cilantro leaves']"
8867,french,"['sugar', 'egg whites', 'bread flour', 'water', 'salt', 'warm water', 'vegetable oil', 'active dry yeast', 'cornmeal']"
26509,japanese,"['mirin', 'sugar', 'sake', 'beef steak', 'soy sauce']"
4747,chinese,"['olive oil', 'black sesame seeds', 'sea salt', 'toasted sesame oil', 'minced ginger', 'hoisin sauce', 'napa cabbage', 'rotisserie chicken', 'cashew nuts', 'Sriracha', 'green onions', 'white wine vinegar', 'chopped cilantro', 'Tamari Tamari', 'shredded carrots', 'chili oil', 'white sesame seeds']"
563,chinese,"['egg roll wrappers', 'pork sausages', 'frozen stir fry vegetable blend', 'oil', 'teriyaki sauce']"
13361,cajun_creole,"['ground black pepper', 'peeled shrimp', 'chicken stock', 'old bay seasoning', 'grits', 'unsalted butter', 'shredded sharp cheddar cheese', 'kosher salt', 'heavy cream']"
31591,indian,"['tamarind', 'black salt', 'dates', 'ground cumin', 'chili powder', 'jaggery', 'water', 'salt']"
1477,british,"['raspberry jam', 'creme anglaise', 'heavy cream', 'bartlett pears', 'warm water', 'sponge cake', 'pound cake', 'sherry', 'lemon', 'confectioners sugar', 'slivered almonds', 'dried tart cherries', 'vanilla extract']"
2129,british,"['butter', 'chopped walnuts', 'baking soda', 'vanilla extract', 'boiling water', 'eggs', 'dates', 'white sugar', 'baking powder', 'all-purpose flour']"
22862,spanish,"['dry white wine', 'water', 'apple juice', 'calvados', 'cranberry juice', 'apples']"
40079,indian,"['fresh coriander', 'vegetable oil', 'green chilies', 'greek yogurt', 'flour', 'ginger', 'garlic cloves', 'garam masala', 'lemon', 'cumin seed', 'salmon', 'chili powder', 'salt', 'lemon juice']"
